code,interlevel,location,original,
12812071,Bgy,"Bgy. No. 9, Santa Angela",TRUE,
12812072,Bgy,"Bgy. No. 11, Santa Balbina (Pob.)",FALSE,
12812072,Bgy,Bgy. No. 11,FALSE,
12812072,Bgy,Santa Balbina,FALSE,
12812072,Bgy,"Bgy. No. 11, Santa Balbina",TRUE,
12812073,Bgy,"Bgy. No. 25, Santa Cayetana (Pob.)",FALSE,
12812073,Bgy,Bgy. No. 25,FALSE,
12812073,Bgy,Santa Cayetana,FALSE,
12812073,Bgy,"Bgy. No. 25, Santa Cayetana",TRUE,
12812074,Bgy,"Bgy. No. 2, Santa Joaquina (Pob.)",FALSE,
12812074,Bgy,Bgy. No. 2,FALSE,
12812074,Bgy,Santa Joaquina,FALSE,
12812074,Bgy,"Bgy. No. 2, Santa Joaquina",TRUE,
12812075,Bgy,"Bgy. No. 19, Santa Marcela",TRUE,
12812075,Bgy,"Bgy. No. 19, Santa Marcela (Pob.)",FALSE,
12812075,Bgy,Santa Marcela,FALSE,
12812075,Bgy,Bgy. No. 19,FALSE,
12812076,Bgy,"Bgy. No. 30-B, Santa Maria",TRUE,
12812076,Bgy,Santa Maria,FALSE,
12812076,Bgy,Bgy. No. 30-B,FALSE,
12812077,Bgy,Bgy. No. 39,FALSE,
12812077,Bgy,"Bgy. No. 39, Santa Rosa",TRUE,
12812077,Bgy,Santa Rosa,FALSE,
12812078,Bgy,Bgy. No. 14,FALSE,
12812078,Bgy,"Bgy. No. 14, Santo Tomas (Pob.)",FALSE,
12812078,Bgy,Santo Tomas,FALSE,
12812078,Bgy,"Bgy. No. 14, Santo Tomas",TRUE,
12812079,Bgy,"Bgy. No. 29, Santo Tomas (Pob.)",FALSE,
12812079,Bgy,Bgy. No. 29,FALSE,
12812079,Bgy,Santo Tomas,FALSE,
12812079,Bgy,"Bgy. No. 29, Santo Tomas",TRUE,
12812080,Bgy,Bgy. No. 30-A,FALSE,
12812080,Bgy,Suyo,FALSE,
12812080,Bgy,"Bgy. No. 30-A, Suyo",TRUE,
12812081,Bgy,Bgy. No. 31,FALSE,
12812081,Bgy,"Bgy. No. 31, Talingaan",TRUE,
12812081,Bgy,Talingaan,FALSE,
12812082,Bgy,"Bgy. No. 45, Tangid",TRUE,
12812082,Bgy,Tangid,FALSE,
12812082,Bgy,Bgy. No. 45,FALSE,
12812083,Bgy,"Bgy. No. 55-C, Vira",TRUE,
12812083,Bgy,Vira,FALSE,
12812083,Bgy,Bgy. No. 55-C,FALSE,
12812084,Bgy,"Bgy. No. 44, Zamboanga",TRUE,
12812084,Bgy,Zamboanga,FALSE,
12812084,Bgy,Bgy. No. 44,FALSE,
12813000,Mun,MARCOS,TRUE,
12813001,Bgy,Pacifico (Agunit),TRUE,
12813001,Bgy,Agunit,TRUE,
12813001,Bgy,Pacifico,TRUE,
12813003,Bgy,Imelda (Capariaan),TRUE,
12813003,Bgy,Capariaan,TRUE,
12813003,Bgy,Imelda,TRUE,
12813004,Bgy,Elizabeth (Culao),TRUE,
12813004,Bgy,Culao,TRUE,
12813004,Bgy,Elizabeth,TRUE,
12813005,Bgy,Daquioag,TRUE,
12813006,Bgy,Escoda,TRUE,
12813007,Bgy,Ferdinand,TRUE,
12813008,Bgy,Fortuna,TRUE,
12813009,Bgy,Lydia (Pob.),FALSE,
12813009,Bgy,Lydia,TRUE,
12813010,Bgy,Mabuti,TRUE,
12813011,Bgy,Valdez,TRUE,
12813011,Bgy,Valdez (Biding),TRUE,
12813011,Bgy,Biding,TRUE,
12813012,Bgy,Ragas,TRUE,
12813012,Bgy,Tabucbuc (Ragas),TRUE,
12813012,Bgy,Tabucbuc,TRUE,
12813013,Bgy,Santiago,TRUE,
12813014,Bgy,Cacafean,TRUE,
12814000,Mun,NUEVA ERA,TRUE,
12814001,Bgy,Acnam,TRUE,
12814002,Bgy,Barangobong,TRUE,
12814003,Bgy,Barikir,TRUE,
12814004,Bgy,Bugayong,TRUE,
12814005,Bgy,Cabittauran,TRUE,
12814006,Bgy,Caray,TRUE,
12814007,Bgy,Garnaden,TRUE,
12814008,Bgy,Naguillan,TRUE,
12814008,Bgy,Naguillan (Pagpag-ong),TRUE,
12814008,Bgy,Pagpag-ong,TRUE,
12814009,Bgy,Poblacion,TRUE,
12814010,Bgy,Santo Niño,TRUE,
12814011,Bgy,Uguis,TRUE,
12815000,Mun,PAGUDPUD,TRUE,
12815001,Bgy,Aggasi,TRUE,
12815003,Bgy,Baduang,TRUE,
12815004,Bgy,Balaoi,TRUE,
12815005,Bgy,Burayoc,TRUE,
12815006,Bgy,Caunayan,TRUE,
12815007,Bgy,Dampig,TRUE,
12815008,Bgy,Ligaya,TRUE,
12815010,Bgy,Pancian,TRUE,
12815011,Bgy,Pasaleng,TRUE,
12815012,Bgy,Poblacion 1,TRUE,
12815013,Bgy,Poblacion 2,TRUE,
12815014,Bgy,Saguigui,TRUE,
12815015,Bgy,Saud,TRUE,
12815016,Bgy,Subec,TRUE,
12815017,Bgy,Tarrag,TRUE,
12815018,Bgy,Caparispisan,TRUE,
12816000,Mun,PAOAY,TRUE,
12816001,Bgy,Bacsil,TRUE,
12816002,Bgy,Cabagoan,TRUE,
12816003,Bgy,Cabangaran,TRUE,
12816004,Bgy,Callaguip,TRUE,
12816005,Bgy,Cayubog,TRUE,
12816006,Bgy,Dolores,TRUE,
12816007,Bgy,Laoa,TRUE,
12816008,Bgy,Masintoc,TRUE,
12816009,Bgy,Monte,TRUE,
12816010,Bgy,Mumulaan,TRUE,
12816011,Bgy,Nagbacalan,TRUE,
12816012,Bgy,Nalasin,TRUE,
12816013,Bgy,Nanguyudan,TRUE,
12816014,Bgy,Oaig-Upay-Abulao,TRUE,
12816015,Bgy,Pambaran,TRUE,
12816016,Bgy,Pannaratan,TRUE,
12816016,Bgy,Pannaratan (Pob.),FALSE,
12816017,Bgy,Paratong,TRUE,
12816018,Bgy,Pasil,TRUE,
12816019,Bgy,Salbang,TRUE,
12816019,Bgy,Salbang (Pob.),FALSE,
12816020,Bgy,San Agustin,TRUE,
12816021,Bgy,San Blas,TRUE,
12816021,Bgy,San Blas (Pob.),FALSE,
12816022,Bgy,San Juan,TRUE,
12816025,Bgy,San Pedro,TRUE,
12816028,Bgy,San Roque,TRUE,
12816028,Bgy,San Roque (Pob.),FALSE,
12816029,Bgy,Sangladan Pob.,TRUE,
12816029,Bgy,Nalbuan,TRUE,
12816029,Bgy,Sangladan Pob. (Nalbuan),TRUE,
12816030,Bgy,Santa Rita,TRUE,
12816030,Bgy,Santa Rita (Pob.),FALSE,
12816031,Bgy,Sideg,TRUE,
12816032,Bgy,Suba,TRUE,
12816033,Bgy,Sungadan,TRUE,
12816034,Bgy,Surgui,TRUE,
12816035,Bgy,Veronica,TRUE,
12817000,Mun,PASUQUIN,TRUE,
12817001,Bgy,Batuli,TRUE,
12817002,Bgy,Binsang,TRUE,
12817003,Bgy,Nalvo,TRUE,
12817003,Bgy,Cababaan-Nalvo,TRUE,
12817003,Bgy,Nalvo (Cababaan-Nalvo),TRUE,
12817004,Bgy,Caruan,TRUE,
12817005,Bgy,Carusikis,TRUE,
12817006,Bgy,Carusipan,TRUE,
12817007,Bgy,Dadaeman,TRUE,
12817008,Bgy,Darupidip,TRUE,
12817009,Bgy,Davila,TRUE,
12817010,Bgy,Dilanis,TRUE,
12817011,Bgy,Dilavo,TRUE,
12817012,Bgy,Estancia,TRUE,
12817014,Bgy,Naglicuan,TRUE,
12817015,Bgy,Nagsanga,TRUE,
12817016,Bgy,Ngabangab,TRUE,
12817017,Bgy,Pangil,TRUE,
12817018,Bgy,Poblacion 1,TRUE,
12817019,Bgy,Poblacion 2,TRUE,
12817020,Bgy,Poblacion 3,TRUE,
12817021,Bgy,Poblacion 4,TRUE,
12817022,Bgy,Pragata,TRUE,
12817022,Bgy,Pragata-Bungro,TRUE,
12817022,Bgy,Pragata (Pragata-Bungro),TRUE,
12817023,Bgy,Puyupuyan,TRUE,
12817024,Bgy,Sulongan,TRUE,
12817025,Bgy,Salpad,TRUE,
12817026,Bgy,San Juan,TRUE,
12817027,Bgy,Santa Catalina,TRUE,
12817028,Bgy,Santa Matilde,TRUE,
12817029,Bgy,Sapat,TRUE,
12817030,Bgy,Sulbec,TRUE,
12817031,Bgy,Surong,TRUE,
12817032,Bgy,Susugaen,TRUE,
12817033,Bgy,Tabungao,TRUE,
12817034,Bgy,Tadao,TRUE,
12818000,Mun,PIDDIG,TRUE,
12818001,Bgy,Ab-abut,TRUE,
12818002,Bgy,Abucay,TRUE,
12818003,Bgy,Anao,TRUE,
12818003,Bgy,Anao (Pob.),FALSE,
12818004,Bgy,Arua-ay,TRUE,
12818005,Bgy,Bimmanga,TRUE,
12818006,Bgy,Boyboy,TRUE,
12818007,Bgy,Cabaroan,TRUE,
12818007,Bgy,Cabaroan (Pob.),FALSE,
12818008,Bgy,Calambeg,TRUE,
12818009,Bgy,Callusa,TRUE,
12818010,Bgy,Dupitac,TRUE,
12818011,Bgy,Estancia,TRUE,
12818012,Bgy,Gayamat,TRUE,
12818013,Bgy,Lagandit,TRUE,
12818014,Bgy,Libnaoan,TRUE,
12818015,Bgy,Loing,TRUE,
12818015,Bgy,Loing (Pob.),FALSE,
12818016,Bgy,Maab-abaca,TRUE,
12818017,Bgy,Mangitayag,TRUE,
12818018,Bgy,Maruaya,TRUE,
12818019,Bgy,San Antonio,TRUE,
12818020,Bgy,Santa Maria,TRUE,
12818021,Bgy,Sucsuquen,TRUE,
12818022,Bgy,Tangaoan,TRUE,
12818023,Bgy,Tonoton,TRUE,
12819000,Mun,PINILI,TRUE,
12819001,Bgy,Aglipay,TRUE,
12819002,Bgy,Apatut-Lubong,TRUE,
12819003,Bgy,Badio,TRUE,
12819004,Bgy,Barbar,TRUE,
12819005,Bgy,Buanga,TRUE,
12819006,Bgy,Bulbulala,TRUE,
12819007,Bgy,Bungro,TRUE,
12819008,Bgy,Cabaroan,TRUE,
12819009,Bgy,Capangdanan,TRUE,
12819010,Bgy,Dalayap,TRUE,
12819011,Bgy,Darat,TRUE,
12819012,Bgy,Gulpeng,TRUE,
12819013,Bgy,Liliputen,TRUE,
12819014,Bgy,Lumbaan-Bicbica,TRUE,
12819015,Bgy,Nagtrigoan,TRUE,
12819016,Bgy,Pagdilao (Pob.),FALSE,
12819016,Bgy,Pagdilao,TRUE,
12819017,Bgy,Pugaoan,TRUE,
12819018,Bgy,Puritac,TRUE,
12819019,Bgy,Sacritan,TRUE,
12819020,Bgy,Salanap,TRUE,
12819021,Bgy,Santo Tomas,TRUE,
12819022,Bgy,Tartarabang,TRUE,
12819023,Bgy,Puzol,TRUE,
12819024,Bgy,Upon,TRUE,
12819025,Bgy,Valbuena (Pob.),FALSE,
12819025,Bgy,Valbuena,TRUE,
12820000,Mun,SAN NICOLAS,TRUE,
12820001,Bgy,San Francisco (Pob.),FALSE,
12820001,Bgy,San Francisco,TRUE,
12820002,Bgy,San Ildefonso (Pob.),FALSE,
12820002,Bgy,San Ildefonso,TRUE,
12820003,Bgy,San Agustin,TRUE,
12820004,Bgy,San Baltazar (Pob.),FALSE,
12820004,Bgy,San Baltazar,TRUE,
12820005,Bgy,San Bartolome (Pob.),FALSE,
12820005,Bgy,San Bartolome,TRUE,
12820006,Bgy,San Cayetano,TRUE,
12820006,Bgy,San Cayetano (Pob.),FALSE,
12820007,Bgy,San Eugenio (Pob.),FALSE,
12820007,Bgy,San Eugenio,TRUE,
12820008,Bgy,San Fernando (Pob.),FALSE,
12820008,Bgy,San Fernando,TRUE,
12820009,Bgy,San Gregorio (Pob.),FALSE,
12820009,Bgy,San Gregorio,TRUE,
12820010,Bgy,San Guillermo,TRUE,
12820011,Bgy,San Jose,TRUE,
12820011,Bgy,San Jose (Pob.),FALSE,
12820012,Bgy,San Juan Bautista (Pob.),FALSE,
12820012,Bgy,San Juan Bautista,TRUE,
12820013,Bgy,San Lorenzo,TRUE,
12820014,Bgy,San Lucas (Pob.),FALSE,
12820014,Bgy,San Lucas,TRUE,
12820015,Bgy,San Marcos,TRUE,
12820015,Bgy,Payas,TRUE,
12820015,Bgy,San Marcos (Payas),TRUE,
12820016,Bgy,San Miguel,TRUE,
12820016,Bgy,San Miguel (Pob.),FALSE,
12820017,Bgy,San Pablo,TRUE,
12820018,Bgy,San Paulo,TRUE,
12820018,Bgy,San Paulo (Pob.),FALSE,
12820019,Bgy,San Pedro (Bingao),TRUE,
12820019,Bgy,Bingao,TRUE,
12820019,Bgy,San Pedro,TRUE,
12820020,Bgy,San Rufino,TRUE,
12820020,Bgy,San Rufino (Pob.),FALSE,
12820021,Bgy,San Silvestre,TRUE,
12820021,Bgy,San Silvestre (Pob.),FALSE,
12820022,Bgy,Santa Asuncion (Samac),TRUE,
12820022,Bgy,Santa Asuncion,TRUE,
12820022,Bgy,Samac,TRUE,
12820023,Bgy,Barabar,TRUE,
12820023,Bgy,Santa Cecilia (Barabar),TRUE,
12820023,Bgy,Santa Cecilia,TRUE,
12820024,Bgy,Nagrebcan,TRUE,
12820024,Bgy,Santa Monica (Nagrebcan),TRUE,
12820024,Bgy,Santa Monica,TRUE,
12821000,Mun,SARRAT,TRUE,
12821001,Bgy,San Agustin,TRUE,
12821001,Bgy,San Agustin (Pob.),FALSE,
12821002,Bgy,San Andres,TRUE,
12821003,Bgy,San Antonio,TRUE,
12821004,Bgy,San Bernabe,TRUE,
12821005,Bgy,San Cristobal,TRUE,
12821006,Bgy,San Felipe,TRUE,
12821007,Bgy,San Francisco,TRUE,
12821007,Bgy,San Francisco (Pob.),FALSE,
12821008,Bgy,San Isidro,TRUE,
12821009,Bgy,San Joaquin (Pob.),FALSE,
12821009,Bgy,San Joaquin,TRUE,
12821010,Bgy,San Jose,TRUE,
12821011,Bgy,San Juan,TRUE,
12821012,Bgy,San Leandro,TRUE,
12821012,Bgy,San Leandro (Pob.),FALSE,
12821014,Bgy,San Lorenzo,TRUE,
12821015,Bgy,San Manuel,TRUE,
12821016,Bgy,San Marcos,TRUE,
12821017,Bgy,San Nicolas,TRUE,
12821018,Bgy,San Pedro,TRUE,
12821019,Bgy,San Roque,TRUE,
12821020,Bgy,San Vicente,TRUE,
12821020,Bgy,San Vicente (Pob.),FALSE,
12821021,Bgy,Santa Barbara,TRUE,
12821021,Bgy,Santa Barbara (Pob.),FALSE,
12821022,Bgy,Santa Magdalena,TRUE,
12821023,Bgy,Santa Rosa,TRUE,
12821024,Bgy,Santo Santiago,TRUE,
12821025,Bgy,Santo Tomas,TRUE,
12822000,Mun,SOLSONA,TRUE,
12822001,Bgy,Aguitap,TRUE,
12822002,Bgy,Bagbag,TRUE,
12822003,Bgy,Bagbago,TRUE,
12822004,Bgy,Barcelona,TRUE,
12822005,Bgy,Bubuos,TRUE,
12822006,Bgy,Capurictan,TRUE,
12822007,Bgy,Catangraran,TRUE,
12822008,Bgy,Darasdas,TRUE,
12822009,Bgy,Juan (Pob.),FALSE,
12822009,Bgy,Juan,TRUE,
12822010,Bgy,Laureta,TRUE,
12822010,Bgy,Laureta (Pob.),FALSE,
12822011,Bgy,Lipay,TRUE,
12822012,Bgy,Maananteng,TRUE,
12822013,Bgy,Manalpac,TRUE,
12822014,Bgy,Mariquet,TRUE,
12822015,Bgy,Nagpatpatan,TRUE,
12822016,Bgy,Nalasin,TRUE,
12822017,Bgy,Puttao,TRUE,
12822018,Bgy,San Juan,TRUE,
12822019,Bgy,San Julian,TRUE,
12822020,Bgy,Santa Ana,TRUE,
12822021,Bgy,Santiago,TRUE,
12822022,Bgy,Talugtog,TRUE,
12823000,Mun,VINTAR,TRUE,
12823001,Bgy,Abkir,TRUE,
12823003,Bgy,Alsem,TRUE,
12823005,Bgy,Bago,TRUE,
12823010,Bgy,Bulbulala,TRUE,
12823011,Bgy,Cabangaran,TRUE,
12823012,Bgy,Cabayo,TRUE,
12823013,Bgy,Cabisocolan,TRUE,
12823014,Bgy,Canaam,TRUE,
12823015,Bgy,Columbia,TRUE,
12823016,Bgy,Dagupan,TRUE,
12823017,Bgy,Diaton,TRUE,
12823017,Bgy,Pedro F. Alviar (Diaton),TRUE,
12823017,Bgy,Pedro F. Alviar,TRUE,
12823019,Bgy,Dipilat,TRUE,
12823022,Bgy,Esperanza,TRUE,
12823023,Bgy,Ester,TRUE,
12823024,Bgy,Isic Isic,TRUE,
12823027,Bgy,Lubnac,TRUE,
12823028,Bgy,Mabanbanag,TRUE,
12823030,Bgy,Alejo Malasig,TRUE,
12823031,Bgy,Manarang,TRUE,
12823033,Bgy,Margaay,TRUE,
12823035,Bgy,Namoroc,TRUE,
12823038,Bgy,Malampa (Peninaan-Malampa),TRUE,
12823038,Bgy,Peninaan-Malampa,TRUE,
12823038,Bgy,Malampa,TRUE,
12823039,Bgy,Parparoroc,TRUE,
12823040,Bgy,Parut,TRUE,
12823047,Bgy,Salsalamagui,TRUE,
12823049,Bgy,San Jose,TRUE,
12823049,Bgy,Lipay,TRUE,
12823049,Bgy,San Jose (Lipay),TRUE,
12823050,Bgy,San Nicolas,TRUE,
12823050,Bgy,San Nicolas (Pob.),FALSE,
12823051,Bgy,San Pedro,TRUE,
12823051,Bgy,San Pedro (Pob.),FALSE,
12823052,Bgy,San Ramon,TRUE,
12823052,Bgy,San Ramon (Pob.),FALSE,
12823053,Bgy,San Roque (Pob.),FALSE,
12823053,Bgy,San Roque,TRUE,
12823054,Bgy,Santa Maria,TRUE,
12823054,Bgy,Santa Maria (Pob.),FALSE,
12823056,Bgy,Tamdagan,TRUE,
12823058,Bgy,Visaya,TRUE,
12900000,Prov,ILOCOS SUR,TRUE,
12901000,Mun,ALILEM,TRUE,
12901001,Bgy,Alilem Daya (Pob.),FALSE,
12901001,Bgy,Alilem Daya,TRUE,
12901002,Bgy,Amilongan,TRUE,
12901003,Bgy,Anaao,TRUE,
12901004,Bgy,Apang,TRUE,
12901005,Bgy,Apaya,TRUE,
12901006,Bgy,Batbato,TRUE,
12901010,Bgy,Daddaay,TRUE,
12901011,Bgy,Dalawa,TRUE,
12901013,Bgy,Kiat,TRUE,
12902000,Mun,BANAYOYO,TRUE,
12902001,Bgy,Bagbagotot,TRUE,
12902002,Bgy,Banbanaal,TRUE,
12902004,Bgy,Bisangol,TRUE,
12902005,Bgy,Cadanglaan,TRUE,
12902006,Bgy,Casilagan Norte,TRUE,
12902007,Bgy,Casilagan Sur,TRUE,
12902008,Bgy,Elefante,TRUE,
12902009,Bgy,Guardia,TRUE,
12902010,Bgy,Lintic,TRUE,
12902011,Bgy,Lopez,TRUE,
12902012,Bgy,Montero,TRUE,
12902013,Bgy,Naguimba,TRUE,
12902014,Bgy,Pila,TRUE,
12902015,Bgy,Poblacion,TRUE,
12903000,Mun,BANTAY,TRUE,
12903001,Bgy,Aggay,TRUE,
12903002,Bgy,An-annam,TRUE,
12903003,Bgy,Balaleng,TRUE,
12903004,Bgy,Banaoang,TRUE,
12903005,Bgy,Bulag,TRUE,
12903006,Bgy,Buquig,TRUE,
12903007,Bgy,Cabalanggan,TRUE,
12903008,Bgy,Cabaroan,TRUE,
12903009,Bgy,Cabusligan,TRUE,
12903010,Bgy,Capangdanan,TRUE,
12903011,Bgy,Guimod,TRUE,
12903012,Bgy,Lingsat,TRUE,
12903013,Bgy,Malingeb,TRUE,
12903014,Bgy,Mira,TRUE,
12903015,Bgy,Naguiddayan,TRUE,
12903016,Bgy,Ora,TRUE,
12903017,Bgy,Paing,TRUE,
12903018,Bgy,Puspus,TRUE,
12903019,Bgy,Quimmarayan,TRUE,
12903020,Bgy,Sagneb,TRUE,
12903021,Bgy,Sagpat,TRUE,
12903022,Bgy,San Mariano,TRUE,
12903022,Bgy,Sallacong,TRUE,
12903022,Bgy,San Mariano (Sallacong),TRUE,
12903023,Bgy,San Isidro,TRUE,
12903024,Bgy,San Julian,TRUE,
12903026,Bgy,Sinabaan,TRUE,
12903027,Bgy,Taguiporo,TRUE,
12903028,Bgy,Taleb,TRUE,
12903029,Bgy,Tay-ac,TRUE,
12903030,Bgy,Barangay 1,TRUE,
12903030,Bgy,Barangay 1 (Pob.),FALSE,
12903031,Bgy,Barangay 2,TRUE,
12903031,Bgy,Barangay 2 (Pob.),FALSE,
12903032,Bgy,Barangay 3,TRUE,
12903032,Bgy,Barangay 3 (Pob.),FALSE,
12903033,Bgy,Barangay 4,TRUE,
12903033,Bgy,Barangay 4 (Pob.),FALSE,
12903034,Bgy,Barangay 5,TRUE,
12903034,Bgy,Barangay 5 (Pob.),FALSE,
12903035,Bgy,Barangay 6 (Pob.),FALSE,
12903035,Bgy,Barangay 6,TRUE,
12904000,Mun,BURGOS,TRUE,
12904001,Bgy,Ambugat,TRUE,
12904002,Bgy,Balugang,TRUE,
12904003,Bgy,Bangbangar,TRUE,
12904005,Bgy,Bessang,TRUE,
12904006,Bgy,Cabcaburao,TRUE,
12904007,Bgy,Cadacad,TRUE,
12904008,Bgy,Callitong,TRUE,
12904009,Bgy,Dayanki,TRUE,
12904010,Bgy,Lesseb,TRUE,
12904011,Bgy,Lubing,TRUE,
12904012,Bgy,Lucaban,TRUE,
12904013,Bgy,Luna,TRUE,
12904014,Bgy,Macaoayan,TRUE,
12904015,Bgy,Mambug,TRUE,
12904016,Bgy,Manaboc,TRUE,
12904017,Bgy,Mapanit,TRUE,
12904018,Bgy,Masingit,TRUE,
12904018,Bgy,Poblacion Sur (Masingit),TRUE,
12904018,Bgy,Poblacion Sur,TRUE,
12904019,Bgy,Nagpanaoan,TRUE,
12904020,Bgy,Dirdirig,TRUE,
12904020,Bgy,Dirdirig-Paday,TRUE,
12904020,Bgy,Dirdirig (Dirdirig-Paday),TRUE,
12904022,Bgy,Paduros,TRUE,
12904023,Bgy,Patac,TRUE,
12904024,Bgy,Poblacion Norte,TRUE,
12904024,Bgy,Bato,TRUE,
12904024,Bgy,Poblacion Norte (Bato),TRUE,
12904026,Bgy,Sabangan Pinggan,TRUE,
12904027,Bgy,Subadi Norte,TRUE,
12904028,Bgy,Subadi Sur,TRUE,
12904029,Bgy,Taliao,TRUE,
12905000,Mun,CABUGAO,TRUE,
12905001,Bgy,Alinaay,TRUE,
12905002,Bgy,Aragan,TRUE,
12905003,Bgy,Arnap,TRUE,
12905004,Bgy,Baclig (Pob.),FALSE,
12905004,Bgy,Baclig,TRUE,
12905005,Bgy,Bato,TRUE,
12905006,Bgy,Bonifacio (Pob.),FALSE,
12905006,Bgy,Bonifacio,TRUE,
12905007,Bgy,Bungro,TRUE,
12905008,Bgy,Cacadiran,TRUE,
12905009,Bgy,Caellayan,TRUE,
12905010,Bgy,Carusipan,TRUE,
12905011,Bgy,Catucdaan,TRUE,
12905012,Bgy,Cuancabal,TRUE,
12905013,Bgy,Cuantacla,TRUE,
12905014,Bgy,Daclapan,TRUE,
12905015,Bgy,Dardarat,TRUE,
12905016,Bgy,Lipit,TRUE,
12905017,Bgy,Maradodon,TRUE,
12905018,Bgy,Margaay,TRUE,
12905019,Bgy,Nagsantaan,TRUE,
12905020,Bgy,Nagsincaoan,TRUE,
12905021,Bgy,Namruangan,TRUE,
12905022,Bgy,Pila,TRUE,
12905023,Bgy,Pug-os,TRUE,
12905024,Bgy,Quezon (Pob.),FALSE,
12905024,Bgy,Quezon,TRUE,
12905025,Bgy,Reppaac,TRUE,
12905026,Bgy,Rizal (Pob.),FALSE,
12905026,Bgy,Rizal,TRUE,
12905027,Bgy,Sabang,TRUE,
12905028,Bgy,Sagayaden,TRUE,
12905029,Bgy,Salapasap,TRUE,
12905030,Bgy,Salomague,TRUE,
12905031,Bgy,Sisim,TRUE,
12905032,Bgy,Turod,TRUE,
12905033,Bgy,Turod-Patac,TRUE,
12906000,City,CANDON,TRUE,
12906001,Bgy,Allangigan Primero,TRUE,
12906002,Bgy,Allangigan Segundo,TRUE,
12906003,Bgy,Amguid,TRUE,
12906004,Bgy,Ayudante,TRUE,
12906005,Bgy,Bagani Camposanto,TRUE,
12906006,Bgy,Bagani Gabor,TRUE,
12906007,Bgy,Bagani Tocgo,TRUE,
12906008,Bgy,Bagani Ubbog,TRUE,
12906009,Bgy,Bagar,TRUE,
12906010,Bgy,Balingaoan,TRUE,
12906015,Bgy,Bugnay,TRUE,
12906016,Bgy,Calaoaan,TRUE,
12906017,Bgy,Calongbuyan,TRUE,
12906018,Bgy,Caterman,TRUE,
12906019,Bgy,Cubcubboot,TRUE,
12906020,Bgy,Darapidap,TRUE,
12906022,Bgy,Langlangca Primero,TRUE,
12906023,Bgy,Langlangca Segundo,TRUE,
12906024,Bgy,Oaig-Daya,TRUE,
12906025,Bgy,Palacapac,TRUE,
12906026,Bgy,Paras,TRUE,
12906027,Bgy,Parioc Primero,TRUE,
12906028,Bgy,Parioc Segundo,TRUE,
12906029,Bgy,Patpata Primero,TRUE,
12906030,Bgy,Patpata Segundo,TRUE,
12906031,Bgy,Paypayad,TRUE,
12906032,Bgy,Salvador Primero,TRUE,
12906033,Bgy,Salvador Segundo,TRUE,
12906034,Bgy,San Agustin,TRUE,
12906035,Bgy,San Andres,TRUE,
12906036,Bgy,San Antonio (Pob.),FALSE,
12906036,Bgy,San Antonio,TRUE,
12906037,Bgy,San Isidro (Pob.),FALSE,
12906037,Bgy,San Isidro,TRUE,
12906038,Bgy,San Jose (Pob.),FALSE,
12906038,Bgy,San Jose,TRUE,
12906039,Bgy,San Juan,TRUE,
12906039,Bgy,San Juan (Pob.),FALSE,
12906040,Bgy,San Nicolas,TRUE,
12906041,Bgy,San Pedro,TRUE,
12906042,Bgy,Santo Tomas,TRUE,
12906043,Bgy,Tablac,TRUE,
12906044,Bgy,Talogtog,TRUE,
12906045,Bgy,Tamurong Primero,TRUE,
12906046,Bgy,Tamurong Segundo,TRUE,
12906048,Bgy,Villarica,TRUE,
12907000,Mun,CAOAYAN,TRUE,
12907001,Bgy,Anonang Mayor,TRUE,
12907002,Bgy,Anonang Menor,TRUE,
12907003,Bgy,Baggoc,TRUE,
12907004,Bgy,Callaguip,TRUE,
12907005,Bgy,Caparacadan,TRUE,
12907006,Bgy,Fuerte,TRUE,
12907007,Bgy,Manangat,TRUE,
12907008,Bgy,Naguilian,TRUE,
12907009,Bgy,Nansuagao,TRUE,
12907010,Bgy,Pandan,TRUE,
12907011,Bgy,Pantay-Quitiquit,TRUE,
12907012,Bgy,Don Dimas Querubin,TRUE,
12907012,Bgy,Don Dimas Querubin (Pob.),FALSE,
12907013,Bgy,Puro,TRUE,
12907014,Bgy,Pantay Tamurong,TRUE,
12907015,Bgy,Villamar,TRUE,
12907016,Bgy,Don Alejandro Quirolgico,TRUE,
12907016,Bgy,Don Alejandro Quirolgico (Pob.),FALSE,
12907017,Bgy,Don Lorenzo Querubin,TRUE,
12907017,Bgy,Don Lorenzo Querubin (Pob.),FALSE,
12908000,Mun,CERVANTES,TRUE,
12908001,Bgy,Aluling,TRUE,
12908002,Bgy,Comillas North,TRUE,
12908003,Bgy,Comillas South,TRUE,
12908004,Bgy,Concepcion (Pob.),FALSE,
12908004,Bgy,Concepcion,TRUE,
12908005,Bgy,Dinwede East,TRUE,
12908006,Bgy,Dinwede West,TRUE,
12908007,Bgy,Libang,TRUE,
12908010,Bgy,Pilipil,TRUE,
12908013,Bgy,Remedios,TRUE,
12908014,Bgy,Rosario (Pob.),FALSE,
12908014,Bgy,Rosario,TRUE,
12908015,Bgy,San Juan,TRUE,
12908016,Bgy,San Luis,TRUE,
12908017,Bgy,Malaya,TRUE,
12909000,Mun,GALIMUYOD,TRUE,
12909001,Bgy,Abaya,TRUE,
12909002,Bgy,Baracbac,TRUE,
12909003,Bgy,Bidbiday,TRUE,
12909004,Bgy,Bitong,TRUE,
12909005,Bgy,Borobor,TRUE,
12909006,Bgy,Calimugtong,TRUE,
12909007,Bgy,Calongbuyan,TRUE,
